customer_id,tenure_months,monthly_charges,total_charges,country,plan,last_login_unix,churned
105068,23,96.43,2212.31,DE,standard,2037872321,0
105069,66,79.42,5282.93,UK,basic,2037959268,0
105070,25,25.06,656.25,AU,premium,2038051407,1
105071,24,71.86,1695.98,FR,premium,2038131194,0
105072,65,115.12,7444.75,CA,premium,2038222935,0
105073,47,29.38,1420.22,US,basic,2038307089,0
105074,17,84.87,1458.53,JP,standard,2038394506,1
105075,56,38.44,2109.33,BR,standard,2038476558,0
105076,19,51.54,1018.93,AU,premium,2038567785,0
105077,32,30.93,949.16,AU,premium,2038650378,1
105078,3,93.01,261.5,BR,standard,2038735696,0
105079,22,26.19,534.86,BR,premium,2038823183,0
105080,62,82.1,5139.74,DE,premium,2038908554,0
105081,9,99.9,914.56,FR,basic,2038999353,1
105082,24,60.6,1481.87,CA,basic,2039082482,0
105083,35,86.78,3032.26,JP,standard,2039172671,0
105084,48,20.46,1013.63,AU,premium,2039260303,0
105085,29,36.34,1056.13,FR,standard,2039347415,0
105086,42,80.98,3448.88,US,basic,2039433423,0
105087,26,106.18,2809.99,CA,premium,2039517462,0
105088,16,58.06,942.59,US,premium,2039602670,0
105089,70,63.24,4452.37,CA,premium,2039687900,0
105090,31,92.75,2924.04,UK,basic,2039777654,0
105091,19,46.73,912.16,JP,premium,2039862076,0
105092,20,66.87,1383.14,BR,basic,2039949953,0
105093,8,90.95,769.62,AU,standard,2040035984,0
105094,37,109.89,4090.35,JP,premium,2040122948,0
105095,14,59.91,880.48,CA,basic,2040207382,0
105096,63,87.8,5573.32,CA,standard,2040291669,0
105097,50,82.28,4082.85,FR,basic,2040377373,0
105098,27,88.07,2328.88,FR,basic,2040470053,0
105099,67,113.52,7633.55,FR,standard,2040550345,0
105100,36,106.64,3869.62,DE,standard,2040643442,1
105101,31,37.3,1187.18,DE,basic,2040728193,0
105102,5,48.89,247.18,UK,basic,2040812984,1
105103,30,106.01,3151.36,US,standard,2040897813,0
105104,70,107.69,7505.63,CA,standard,2040987907,0
105105,31,92.24,2850.15,BR,premium,2041074678,0
105106,11,65.05,742.87,UK,premium,2041159662,0
105107,40,95.57,3802.5,JP,standard,2041248237,0
105108,70,111.13,7767.84,US,basic,2041327799,0
105109,6,110.59,684.31,UK,premium,2041420366,1
105110,49,99.91,4941.21,CA,premium,2041506456,1
105111,28,62.55,1771.62,US,basic,2041592834,0
105112,58,51.86,3023.94,US,premium,2041677890,0
105113,35,24.02,841.87,US,standard,2041761414,1
105114,30,90.92,2714.21,UK,standard,2041848211,0
105115,5,87.1,441.38,FR,basic,2041937540,0
105116,7,104.15,694.18,US,standard,2042025348,1
105117,33,63.14,2071.68,FR,premium,2042107620,0
105118,19,65.66,1257.37,US,basic,2042192599,1
105119,71,94.53,6666.44,BR,premium,2042282669,0
105120,11,93.0,1055.19,BR,standard,2042368368,0
105121,4,105.55,409.25,CA,premium,2042457987,0
105122,61,29.68,1824.39,CA,basic,2042538493,0
105123,70,117.83,8295.63,CA,premium,2042627027,1
105124,62,54.15,3368.81,CA,standard,2042715729,0
105125,57,22.79,1344.15,JP,basic,2042800294,0
105126,52,93.62,4860.1,BR,basic,2042888468,0
105127,18,94.07,1669.47,CA,premium,2042974561,1
105128,43,37.17,1597.19,UK,premium,2043062229,0
105129,33,99.78,3336.14,UK,basic,2043146668,0
105130,25,114.72,2870.15,FR,premium,2043228851,0
105131,14,108.11,1544.28,DE,basic,2043319757,0
105132,23,98.2,2254.46,US,basic,2043405667,0
105133,72,69.09,5011.35,BR,basic,2043490520,1
105134,24,82.41,1973.3,CA,standard,2043580442,0
105135,55,55.65,3021.3,AU,standard,2043665393,0
105136,24,87.01,2135.15,BR,standard,2043748293,0
105137,66,34.1,2221.66,JP,basic,2043835038,0
105138,53,68.88,3674.4,US,basic,2043923522,0
105139,25,44.26,1057.07,UK,premium,2044007789,0
105140,55,61.3,3397.79,DE,premium,2044098351,0
105141,16,87.94,1365.02,CA,premium,2044185315,1
105142,48,33.78,1586.09,JP,standard,2044268592,0
105143,59,101.88,6027.39,BR,basic,2044352884,0
105144,22,89.63,1957.57,US,basic,2044440079,1
105145,56,49.69,2783.91,US,standard,2044527791,0
105146,27,109.27,2963.17,FR,basic,2044615114,0
105147,54,52.08,2808.02,FR,standard,2044697883,0
105148,51,34.17,1727.4,US,premium,2044785191,0
105149,11,112.88,1265.15,BR,basic,2044870992,0
105150,70,90.0,6257.69,US,basic,2044961154,0
105151,43,41.44,1732.92,CA,basic,2045049771,0
105152,57,95.46,5461.18,CA,basic,2045130396,0
105153,20,102.36,2095.97,US,standard,2045221436,0
105154,58,111.22,6437.14,UK,premium,2045303124,1
105155,30,22.25,716.29,US,premium,2045392282,0
105156,6,88.67,513.93,UK,premium,2045476385,0
105157,10,43.01,426.22,DE,premium,2045566723,0
105158,52,82.98,4344.88,DE,standard,2045650059,0
105159,51,49.12,2533.99,UK,basic,2045737864,0
105160,32,28.96,883.27,US,premium,2045823500,1
105161,22,73.41,1578.98,CA,standard,2045912510,0
105162,14,20.87,250.73,DE,standard,2045997125,0
105163,7,52.45,414.85,UK,basic,2046084440,0
105164,20,48.6,956.47,AU,standard,2046169454,0
105165,12,76.97,888.11,AU,basic,2046257194,0
105166,63,73.99,4642.98,JP,standard,2046343398,0
105167,2,46.17,59.02,AU,standard,2046427787,1
105168,30,20.04,600.1,CA,standard,2046512153,0
105169,45,99.76,4538.43,JP,basic,2046600785,0
105170,71,107.9,7622.28,DE,standard,2046690596,0
105171,28,96.69,2730.96,JP,standard,2046776385,0
105172,22,23.77,550.8,DE,premium,2046864370,0
105173,19,94.8,1841.52,JP,standard,2046946937,0
105174,35,34.36,1197.49,DE,standard,2047036040,0
105175,46,20.25,945.27,DE,basic,2047119811,0
105176,30,69.19,2097.71,US,standard,2047204922,0
105177,55,74.66,4063.98,BR,standard,2047292499,0
105178,56,94.43,5304.74,DE,standard,2047379204,0
105179,21,85.66,1761.05,DE,standard,2047464656,0
105180,37,32.72,1200.5,CA,basic,2047549985,0
105181,50,84.44,4224.65,CA,basic,2047639871,0
105182,4,60.96,274.76,FR,basic,2047721356,0
105183,30,81.65,2495.2,UK,basic,2047808784,0
105184,23,48.33,1110.58,DE,standard,2047900086,0
105185,2,112.06,208.59,AU,basic,2047984990,1
105186,59,51.89,3090.95,DE,premium,2048072339,0
105187,69,67.29,4655.95,US,premium,2048160343,0
105188,67,41.04,2758.11,US,premium,2048242030,0
105189,5,78.08,352.12,FR,standard,2048328167,1
105190,60,51.19,3113.62,FR,basic,2048415537,0
105191,27,96.41,2602.89,DE,standard,2048502540,1
105192,26,64.3,1667.93,FR,premium,2048585340,0
105193,48,100.03,4753.89,JP,basic,2048671963,1
105194,56,46.08,2586.63,AU,premium,2048763791,0
105195,31,22.2,717.87,JP,standard,2048847294,0
105196,37,20.17,754.26,CA,premium,2048932022,0
105197,49,116.39,5712.93,FR,premium,2049022122,0
105198,68,89.49,6072.84,DE,basic,2049109951,0
105199,54,71.1,3848.54,US,standard,2049192386,0
105200,21,39.67,830.84,JP,standard,2049278132,1
105201,60,110.45,6590.86,DE,basic,2049366722,0
105202,45,73.85,3348.45,JP,basic,2049449635,0
105203,24,41.23,942.93,DE,basic,2049539777,0
105204,64,103.2,6574.67,UK,standard,2049622116,0
105205,30,68.46,2049.0,UK,standard,2049710135,0
105206,10,95.68,954.61,DE,premium,2049795066,0
105207,11,58.5,600.57,CA,standard,2049881394,1
105208,55,89.53,4879.78,BR,premium,2049967603,1
105209,8,23.14,177.22,BR,basic,2050060084,0
105210,54,79.63,4266.02,UK,premium,2050147272,0
105211,26,119.06,3130.09,US,premium,2050227144,0
105212,18,69.99,1233.5,FR,standard,2050313641,1
105213,67,31.21,2062.49,BR,basic,2050402192,0
105214,34,69.52,2388.91,US,basic,2050487895,0
105215,54,105.23,5676.92,FR,premium,2050573017,0
105216,26,83.13,2188.4,DE,premium,2050659225,0
105217,47,73.24,3418.1,AU,basic,2050750163,1
105218,64,109.27,6993.15,UK,premium,2050837508,0
105219,36,69.6,2536.96,UK,standard,2050920063,0
105220,54,54.98,2975.58,US,basic,2051008994,0
105221,65,117.08,7592.28,UK,premium,2051096743,0
105222,43,62.44,2639.73,US,standard,2051177678,0
105223,3,104.38,288.12,DE,basic,2051268960,1
105224,39,48.56,1851.86,DE,standard,2051352653,1
105225,72,58.32,4164.78,FR,basic,2051439654,1
105226,30,55.35,1708.7,JP,premium,2051524210,0
105227,21,111.55,2299.11,DE,premium,2051612297,0
105228,21,41.51,829.11,AU,standard,2051695955,1
105229,40,86.44,3413.69,JP,basic,2051782438,0
105230,43,80.06,3491.87,US,standard,2051869227,0
105231,52,93.17,4821.34,CA,basic,2051955473,1
105232,7,33.35,216.26,DE,premium,2052045356,1
105233,8,59.76,510.67,UK,basic,2052131534,0
105234,72,118.57,8541.98,JP,basic,2052217489,1
105235,5,36.07,155.17,DE,basic,2052302009,1
105236,17,54.01,956.84,JP,premium,2052390011,0
105237,45,104.05,4674.93,DE,standard,2052477429,0
105238,12,37.93,417.61,JP,premium,2052561431,0
105239,4,72.33,291.17,US,premium,2052650464,0
105240,27,35.7,970.73,FR,basic,2052733497,0
105241,15,45.64,659.89,US,premium,2052823450,1
105242,35,84.17,2950.93,JP,basic,2052908558,0
105243,4,86.44,387.86,BR,standard,2052995253,0
105244,35,60.73,2112.54,UK,basic,2053084607,0
105245,59,110.07,6476.03,DE,premium,2053164788,0
105246,8,31.0,200.32,JP,basic,2053253764,1
105247,72,89.45,6477.88,FR,basic,2053337874,0
105248,43,82.89,3553.92,JP,premium,2053426072,0
105249,32,73.94,2357.25,UK,basic,2053510545,0
105250,11,34.16,369.78,UK,standard,2053601765,0
105251,13,107.62,1352.49,CA,basic,2053689095,0
105252,69,119.47,8266.28,DE,standard,2053774759,0
105253,44,48.56,2093.73,BR,standard,2053857924,1
105254,65,82.69,5392.71,BR,premium,2053947912,0
105255,17,108.64,1872.47,AU,premium,2054030861,0
105256,54,24.42,1358.29,DE,premium,2054116723,0
105257,21,111.77,2315.47,JP,premium,2054205401,0
105258,57,93.07,5257.63,AU,standard,2054291597,0
105259,38,60.18,2243.27,DE,basic,2054376369,0
105260,66,60.82,3973.61,US,basic,2054462711,0
105261,27,104.57,2839.88,US,standard,2054553573,0
105262,60,72.88,4335.72,DE,premium,2054640123,0
105263,7,23.11,202.05,AU,basic,2054724241,0
105264,39,44.56,1752.69,DE,premium,2054812945,0
105265,72,32.09,2335.08,DE,premium,2054897550,0
105266,63,62.07,3942.6,FR,standard,2054978964,1
105267,45,107.63,4868.35,AU,basic,2055066019,1
105268,16,110.82,1807.15,BR,basic,2055155168,1
105269,17,44.26,744.89,CA,basic,2055243402,0
105270,15,103.41,1579.08,CA,standard,2055324907,0
105271,39,41.98,1669.6,UK,standard,2055417151,0
105272,30,83.66,2551.47,UK,basic,2055500989,0
105273,62,65.65,4051.47,AU,basic,2055586654,1
105274,55,57.7,3145.81,FR,standard,2055670781,0
105275,59,116.77,6891.22,FR,basic,2055758329,0
105276,61,91.52,5563.31,FR,premium,2055845455,0
105277,72,69.63,5040.34,DE,premium,2055932930,0
105278,61,66.53,4070.98,JP,standard,2056019246,1
105279,37,56.25,2100.7,UK,standard,2056103952,1
105280,52,100.79,5248.11,BR,premium,2056194778,0
105281,21,85.94,1785.48,US,premium,2056281641,0
105282,72,94.4,6792.47,CA,premium,2056362563,0
105283,51,82.33,4211.14,AU,standard,2056453674,1
105284,40,104.95,4219.47,DE,standard,2056535155,0
105285,29,24.35,683.22,AU,standard,2056627228,0
105286,45,83.82,3811.16,JP,premium,2056710189,0
105287,30,37.53,1175.46,DE,standard,2056799443,0
105288,48,47.87,2310.35,UK,basic,2056883970,0
105289,42,107.11,4503.1,AU,basic,2056970879,0
105290,45,64.46,2884.32,UK,basic,2057056534,0
105291,46,80.42,3685.69,US,basic,2057140410,0
105292,20,99.75,2011.3,BR,standard,2057228525,0
105293,38,26.34,993.06,JP,basic,2057318048,0
105294,54,110.5,5968.64,UK,basic,2057404811,0
105295,43,69.66,2947.56,AU,premium,2057484453,0
105296,15,32.12,463.29,JP,standard,2057571674,0
105297,13,86.1,1138.32,CA,standard,2057662301,0
105298,4,105.79,373.83,CA,standard,2057744266,1
105299,59,29.16,1701.29,CA,premium,2057831915,1
105300,44,96.11,4236.89,UK,basic,2057916402,0
105301,64,48.72,3068.22,DE,standard,2058004518,0
105302,10,47.23,516.71,BR,premium,2058093023,0
105303,21,47.04,999.19,US,basic,2058180786,0
105304,66,108.29,7175.39,CA,basic,2058262446,0
105305,56,93.28,5185.27,BR,standard,2058353022,0
105306,1,40.52,81.86,US,basic,2058435593,0
105307,52,79.94,4206.02,AU,basic,2058526592,0
105308,15,51.81,823.45,AU,standard,2058608132,0
105309,38,82.09,3077.76,DE,premium,2058698513,0
105310,64,62.99,3981.85,UK,standard,2058783739,0
105311,46,117.47,5430.93,JP,basic,2058870762,0
105312,1,89.21,61.1,UK,basic,2058959793,1
105313,46,90.0,4107.49,AU,premium,2059041563,0
105314,61,116.03,7048.13,US,standard,2059131879,0
105315,60,53.0,3216.87,BR,standard,2059215932,0
105316,11,56.32,662.6,CA,premium,2059305083,1
105317,20,34.92,743.36,UK,standard,2059387286,0
105318,60,47.08,2845.46,JP,premium,2059474368,0
105319,7,71.49,524.79,BR,standard,2059561451,0
105320,15,67.89,1020.54,BR,premium,2059650821,0
105321,16,33.88,507.67,BR,premium,2059730990,0
105322,36,40.3,1425.6,US,premium,2059821798,1
105323,68,68.55,4615.62,JP,basic,2059904659,0
105324,54,92.92,5036.27,BR,premium,2059993661,1
105325,19,50.43,957.69,US,basic,2060079085,0
105326,26,82.91,2195.91,BR,basic,2060167568,0
105327,34,49.14,1644.11,UK,standard,2060254878,0
105328,53,82.54,4419.43,JP,premium,2060340526,0
105329,24,78.47,1917.77,DE,basic,2060424181,0
105330,32,76.7,2434.29,AU,premium,2060514400,0
105331,67,42.75,2845.99,US,basic,2060599260,0
105332,28,89.11,2528.42,JP,basic,2060687055,0
105333,20,47.76,930.96,AU,standard,2060771695,0
105334,34,118.51,4071.6,US,basic,2060856742,0
105335,19,118.01,2237.76,DE,standard,2060943573,0
105336,32,66.36,2087.39,AU,standard,2061032174,0
105337,72,85.73,6149.33,US,basic,2061118140,0
105338,70,46.33,3277.71,DE,basic,2061206023,0
105339,48,75.51,3666.71,JP,basic,2061287308,0
105340,54,28.19,1488.76,UK,basic,2061372720,0
105341,59,49.0,2917.08,UK,basic,2061461488,0
105342,10,115.97,1204.94,UK,standard,2061547310,1
105343,46,103.22,4707.81,AU,premium,2061638174,0
105344,69,28.01,1957.41,AU,basic,2061723426,0
105345,37,119.31,4405.16,US,basic,2061808405,0
105346,37,54.03,1988.79,CA,premium,2061891361,0
105347,54,47.69,2621.14,JP,premium,2061981031,0
105348,13,64.59,860.85,BR,premium,2062064150,0
105349,1,56.65,90.52,US,basic,2062151339,0
105350,56,112.62,6313.92,DE,basic,2062237515,0
105351,13,93.23,1256.39,DE,standard,2062325129,0
105352,45,51.34,2329.3,UK,premium,2062414283,0
105353,57,103.48,5897.56,JP,standard,2062501773,0
105354,53,50.15,2617.32,JP,premium,2062586149,0
105355,28,49.9,1396.2,UK,premium,2062673745,0
105356,14,50.65,703.92,BR,basic,2062756819,1
105357,61,20.59,1223.57,DE,premium,2062844915,0
105358,2,111.69,195.43,FR,standard,2062933441,1
105359,28,25.65,746.37,BR,premium,2063020755,1
105360,3,71.98,225.82,JP,premium,2063102174,1
105361,65,102.17,6610.97,DE,premium,2063190179,0
105362,28,70.16,2006.41,JP,basic,2063273322,0
105363,49,29.19,1428.15,US,premium,2063359858,0
105364,40,36.58,1423.75,UK,premium,2063447746,0
105365,17,59.63,986.84,UK,premium,2063535637,0
105366,63,64.97,4110.58,BR,standard,2063619013,0
105367,72,55.69,4057.57,US,premium,2063711142,0
105368,8,67.87,557.7,FR,premium,2063795635,1
105369,2,72.79,151.26,FR,standard,2063884247,0
105370,58,51.29,2971.89,FR,basic,2063969628,0
105371,1,104.91,144.93,BR,standard,2064055161,0
105372,35,89.55,3140.78,BR,premium,2064139749,0
105373,52,101.01,5289.69,BR,premium,2064229082,0
105374,64,31.16,1954.54,UK,premium,2064317088,1
105375,43,24.79,1049.97,FR,premium,2064398755,0
105376,19,102.25,1954.65,FR,premium,2064488921,1
105377,32,44.15,1421.65,CA,premium,2064570731,0
105378,11,108.01,1200.72,AU,premium,2064661723,1
105379,33,48.44,1603.22,FR,premium,2064748231,0
105380,59,110.19,6461.65,DE,standard,2064832142,0
105381,46,72.66,3326.52,DE,basic,2064915363,0
105382,13,53.29,683.25,FR,basic,2065003814,0
105383,47,105.51,4955.88,FR,premium,2065087700,0
105384,44,24.59,1072.26,JP,premium,2065175440,0
105385,60,45.27,2695.25,CA,premium,2065263624,0
105386,10,45.68,484.41,AU,standard,2065353379,0
105387,48,22.52,1096.44,FR,standard,2065439555,0
105388,71,99.53,7114.95,UK,standard,2065522744,0
105389,36,20.52,773.95,AU,basic,2065612593,0
105390,16,95.42,1508.73,US,basic,2065695000,1
105391,2,24.41,96.01,JP,basic,2065785613,0
105392,63,82.7,5183.22,US,premium,2065869442,0
105393,4,39.31,198.86,US,standard,2065955638,0
105394,44,103.58,4585.31,DE,premium,2066042519,0
105395,27,23.57,612.43,AU,premium,2066127279,0
105396,30,72.85,2184.77,FR,standard,2066215153,0
105397,52,33.11,1751.46,BR,basic,2066304115,0
105398,48,30.57,1459.68,UK,basic,2066385028,0
105399,68,38.11,2547.52,DE,premium,2066472210,0
105400,26,25.24,704.2,UK,premium,2066561490,0
105401,46,33.83,1598.52,FR,premium,2066644140,0
105402,72,118.7,8551.88,CA,standard,2066735333,0
105403,14,43.19,625.38,BR,basic,2066821809,1
105404,9,33.96,319.02,BR,standard,2066902885,1
105405,43,55.84,2369.4,US,standard,2066991358,0
105406,28,81.23,2313.7,DE,standard,2067079739,0
105407,3,103.37,337.22,CA,basic,2067164014,1
105408,13,48.98,635.51,US,basic,2067253587,1
105409,34,44.56,1552.92,FR,standard,2067337890,0
105410,49,86.37,4267.46,JP,basic,2067421492,0
105411,14,61.29,848.94,DE,basic,2067507806,0
105412,72,98.87,7167.16,JP,basic,2067595375,0
105413,9,41.01,379.94,BR,standard,2067682553,1
105414,55,61.53,3377.07,AU,basic,2067767207,0
105415,33,38.41,1307.29,UK,standard,2067852801,0
105416,43,118.07,5058.7,DE,basic,2067938903,0
105417,2,80.5,189.22,CA,basic,2068031987,1
105418,28,40.59,1110.57,CA,premium,2068118312,0
105419,12,115.42,1360.92,AU,basic,2068201615,0
105420,56,82.77,4639.0,BR,basic,2068285514,0
105421,6,69.13,411.47,DE,basic,2068373399,1
105422,71,31.94,2256.78,FR,standard,2068459858,0
105423,49,91.72,4484.86,BR,basic,2068547764,0
105424,11,75.44,810.53,DE,basic,2068632624,0
105425,71,71.21,5039.08,UK,premium,2068719486,0
105426,67,53.7,3601.86,JP,basic,2068805493,0
105427,58,61.92,3558.49,US,standard,2068892557,0
105428,63,84.02,5263.12,CA,basic,2068976066,0
105429,1,37.31,-9.77,JP,basic,2069063221,0
105430,23,23.17,500.55,JP,premium,2069150590,1
105431,66,77.49,5160.14,JP,standard,2069240638,0
105432,53,99.43,5238.01,US,standard,2069324287,0
105433,18,45.01,796.45,FR,basic,2069409351,0
105434,61,117.29,7193.34,US,premium,2069499281,1
105435,33,28.4,950.99,CA,standard,2069583521,0
105436,38,50.1,1902.51,FR,basic,2069673456,0
105437,5,84.54,419.41,UK,standard,2069759934,0
105438,21,100.23,2094.33,JP,standard,2069846036,1
105439,33,111.82,3699.19,US,standard,2069929568,0
105440,67,26.29,1736.05,FR,premium,2070016554,0
105441,31,44.33,1410.97,AU,standard,2070105652,0
105442,68,79.3,5394.05,JP,basic,2070191357,1
105443,71,110.27,7829.86,UK,basic,2070274237,0
105444,14,79.36,1068.55,JP,standard,2070364924,1
105445,63,80.49,5068.08,BR,standard,2070449121,1
105446,4,84.48,370.18,AU,standard,2070534021,0
105447,40,25.56,1047.79,DE,standard,2070622194,0
105448,45,37.37,1675.13,UK,premium,2070706309,0
105449,54,56.7,3035.62,US,basic,2070796496,0
105450,12,81.59,963.49,JP,premium,2070879687,0
105451,23,54.83,1261.13,CA,basic,2070964720,0
105452,16,70.73,1110.84,FR,basic,2071055383,0
105453,58,117.13,6789.6,JP,basic,2071139901,0
105454,13,73.26,951.13,UK,premium,2071228411,1
105455,55,110.26,6082.65,FR,premium,2071312258,0
105456,53,24.41,1248.59,FR,standard,2071394904,0
105457,61,32.77,1995.78,DE,standard,2071482910,0
105458,58,25.19,1451.02,DE,basic,2071571982,0
105459,40,116.61,4653.54,FR,premium,2071654682,0
105460,40,107.87,4336.46,CA,basic,2071740661,0
105461,35,59.95,2116.38,DE,basic,2071828602,0
105462,47,63.98,3039.57,FR,basic,2071915823,0
105463,38,118.53,4469.23,UK,standard,2072001583,0
105464,56,72.1,4022.11,US,basic,2072087981,0
105465,50,72.78,3610.83,CA,premium,2072177297,0
105466,45,90.92,4116.2,DE,basic,2072261636,0
105467,9,111.88,993.15,JP,premium,2072346766,0
105468,57,77.76,4456.0,FR,premium,2072438697,0
105469,4,100.04,438.47,FR,basic,2072518155,1
105470,23,72.01,1697.28,UK,standard,2072609874,1
105471,49,119.26,5822.56,JP,basic,2072690842,0
105472,35,84.7,2963.1,AU,standard,2072780513,0
105473,43,27.3,1176.48,FR,standard,2072864745,0
105474,51,95.47,4829.5,BR,standard,2072950178,1
105475,44,42.44,1898.25,AU,premium,2073039733,0
105476,25,102.87,2536.1,US,basic,2073127071,0
105477,42,101.59,4309.9,UK,standard,2073211126,0
105478,61,56.87,3449.08,AU,premium,2073301393,0
105479,28,65.47,1798.22,DE,basic,2073387952,0
105480,50,118.92,5955.6,UK,basic,2073474921,1
105481,67,71.92,4849.62,JP,premium,2073560385,1
105482,10,91.62,919.14,US,basic,2073646495,1
105483,49,95.85,4670.63,FR,premium,2073732896,1
105484,65,42.18,2707.17,FR,basic,2073819478,1
105485,24,54.32,1336.47,FR,basic,2073900963,0
105486,18,118.81,2124.73,AU,premium,2073991345,0
105487,9,114.36,1003.0,UK,premium,2074079189,1
105488,71,112.55,8034.33,BR,standard,2074164146,1
105489,24,88.79,2116.2,FR,premium,2074248242,0
105490,53,116.03,6186.86,CA,basic,2074333454,0
105491,32,60.81,1927.42,US,basic,2074423815,0
105492,1,32.83,11.18,US,premium,2074505999,0
105493,70,80.13,5612.06,DE,standard,2074596378,0
105494,32,105.94,3358.0,BR,standard,2074680503,0
105495,30,44.91,1360.89,DE,basic,2074769007,0
105496,2,35.23,46.15,JP,standard,2074854768,1
105497,3,76.38,249.24,CA,basic,2074942626,1
105498,21,110.3,2313.62,US,premium,2075028237,0
105499,34,43.29,1466.91,CA,premium,2075114091,0
105500,6,37.84,251.28,JP,premium,2075200737,0
105501,25,76.34,1954.6,FR,premium,2075288748,0
105502,6,38.43,214.47,UK,premium,2075370036,1
105503,25,63.93,1590.63,DE,premium,2075456107,0
105504,14,32.83,414.4,CA,premium,2075548408,0
105505,55,30.27,1713.15,DE,standard,2075628764,0
105506,13,95.01,1247.55,BR,standard,2075716400,0
105507,56,113.05,6373.64,US,premium,2075807094,1
105508,28,45.35,1303.33,UK,standard,2075892380,0
105509,24,83.61,1990.53,BR,premium,2075979831,0
105510,7,34.23,232.46,JP,standard,2076066976,1
105511,22,68.61,1497.98,US,standard,2076149135,1
105512,47,101.88,4745.02,AU,premium,2076239327,0
105513,24,94.44,2229.3,CA,premium,2076324186,0
105514,6,53.86,360.85,CA,premium,2076409392,0
105515,30,38.22,1116.07,UK,standard,2076492504,0
105516,28,62.2,1724.83,CA,basic,2076582256,0
105517,5,61.83,259.81,US,standard,2076671211,1
105518,8,56.22,419.61,UK,basic,2076755736,1
105519,66,88.47,5821.64,BR,basic,2076843834,0
105520,47,87.38,4118.41,JP,premium,2076927501,0
105521,23,48.47,1152.85,FR,premium,2077010944,0
105522,24,44.35,1061.73,BR,premium,2077101002,0
105523,49,26.81,1312.29,US,standard,2077185246,1
105524,8,94.73,761.19,DE,premium,2077275058,1
105525,3,62.5,176.11,CA,premium,2077361098,1
105526,37,77.94,2890.55,JP,basic,2077446640,0
105527,59,67.15,3953.08,DE,standard,2077531819,0
105528,62,36.9,2329.89,BR,standard,2077617388,1
105529,28,99.25,2822.21,JP,basic,2077703970,0
105530,55,81.28,4507.42,UK,premium,2077792249,0
105531,20,52.72,1096.39,AU,premium,2077877502,0
105532,30,116.03,3509.13,US,basic,2077967691,0
105533,12,53.78,637.17,DE,standard,2078053362,0
105534,16,113.85,1781.46,FR,standard,2078135353,0
105535,40,99.16,4010.88,DE,basic,2078224249,0
105536,41,61.86,2494.6,CA,basic,2078310586,0
105537,32,80.75,2566.93,UK,basic,2078397858,0
105538,9,117.53,1059.94,US,premium,2078482988,0
105539,22,107.25,2362.43,US,basic,2078568682,0
105540,62,48.1,2975.65,BR,standard,2078659143,0
105541,33,96.79,3185.92,DE,basic,2078742864,0
105542,22,99.41,2232.92,CA,basic,2078827450,0
105543,67,56.44,3754.24,BR,premium,2078915345,0
105544,69,117.49,8137.83,JP,basic,2078998935,0
105545,3,71.13,205.05,US,standard,2079087589,1
105546,37,55.72,2014.67,CA,standard,2079174414,0
105547,38,102.64,3918.89,FR,basic,2079260933,1
105548,49,112.61,5509.81,DE,basic,2079347032,1
105549,8,96.14,797.25,DE,premium,2079430682,0
105550,20,83.3,1653.82,BR,standard,2079516498,0
105551,11,90.7,995.39,US,premium,2079608894,0
105552,53,98.26,5219.61,JP,standard,2079689651,0
105553,44,94.51,4111.77,BR,standard,2079776113,0
105554,68,81.8,5606.53,UK,standard,2079862407,0
105555,4,21.23,92.55,AU,standard,2079949482,1
105556,18,30.35,533.7,DE,basic,2080040015,0
105557,23,85.86,2022.48,CA,basic,2080126586,0
105558,12,63.52,713.24,AU,basic,2080209155,1
105559,44,50.68,2230.45,JP,standard,2080295590,0
105560,67,112.49,7582.51,BR,premium,2080385000,0
105561,35,46.58,1594.83,DE,premium,2080473999,0
105562,22,99.63,2211.08,FR,basic,2080554167,1
105563,58,94.16,5411.37,UK,standard,2080641969,1
105564,6,85.3,514.23,JP,premium,2080730293,0
105565,16,26.66,446.95,AU,basic,2080815397,0
105566,31,63.39,1978.54,US,standard,2080903546,1
105567,57,62.63,3545.98,CA,basic,2080985900,0
105568,5,30.98,197.89,JP,premium,2081072136,1
105569,12,61.93,702.86,DE,standard,2081164798,1
105570,54,107.7,5857.46,FR,premium,2081251104,0
105571,27,27.18,736.39,BR,standard,2081335077,0
105572,31,94.82,2912.18,US,premium,2081422101,0
105573,26,74.72,1947.56,JP,premium,2081510604,0
105574,30,41.82,1254.6,JP,standard,2081590988,0
105575,31,52.21,1576.95,UK,standard,2081680524,0
105576,64,62.49,3979.84,CA,premium,2081766025,0
105577,71,24.57,1776.77,BR,premium,2081855114,0
105578,36,116.69,4157.69,DE,premium,2081941512,0
105579,72,73.93,5345.1,BR,standard,2082025745,0
105580,25,90.42,2210.83,AU,premium,2082115259,0
105581,44,21.2,903.92,US,premium,2082198300,0
105582,35,38.82,1398.45,JP,standard,2082287684,1
105583,40,66.46,2653.58,DE,standard,2082374682,0
105584,3,29.22,90.51,BR,basic,2082455140,1
105585,16,76.52,1251.22,US,standard,2082544265,1
105586,55,94.43,5201.86,BR,premium,2082633267,0
105587,61,49.72,2994.56,DE,standard,2082713311,1
105588,24,48.52,1131.89,CA,premium,2082799994,0
105589,5,50.19,215.19,CA,basic,2082890995,0
105590,52,46.87,2487.18,CA,basic,2082977481,0
105591,3,67.52,217.52,DE,basic,2083060628,1
